,unigram_values,bigram_values,trigram_values
124,84.53360333888487,63.68150109569454,8.043417708311349
125,0.0,0.0,0.0
126,20.285515033129226,12.97169600104352,2.166251558795207
127,0.0,0.0,0.0
128,1.9914017875848917,0.3469008246395287,0.2364897498563167
129,3.8669906212094953,1.4881211429127452,0.17653322486276818
130,94.58382992455091,65.3645068980871,9.963778067139286
131,61.25064078616601,41.635778744553626,5.033689591856839
132,74.70433751526146,55.48713054834569,7.633313509824883
133,11.702062259345588,4.3217559889161565,1.1465307393494442
134,12.028302036387462,5.817770474005451,1.2400118955495425
135,41.795359844245496,25.390831542908522,4.798853774163829
136,8.302601326467236,3.128093199479876,1.1792876035201094
137,40.71798754886436,30.02624621105979,3.4407529359778564
138,8.110779601295665,5.117934951644093,0.7406651831092006
139,0.0,0.0,0.0
140,8.83761895980934,5.534462678238493,0.8834346969181218
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,20.352742158231628,13.133481000500757,2.0320509962150184
144,19.31342555288517,14.946438515866816,1.865835623534933
145,82.28003824186803,58.908060877566115,8.5851323733062
146,0.0,0.0,0.0
147,84.79624869839583,59.4186687880892,8.80461655580728
148,0.0,0.0,0.0
149,5.928464473359805,4.5004185711941265,0.6493284121833746
150,0.0,0.0,0.0
151,146.66553407421313,108.54316854090213,15.615588192521015
152,29.6438661860407,22.31826776841449,2.4140939359299973
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,155.41874140486658,117.18463243707342,16.18473731934169
158,83.53602672615509,60.371552579059895,8.584047548410178
159,0.0,0.0,0.0
160,75.51794171715756,57.28224278574651,7.552591218531212
161,90.81064527210695,65.68322187953127,8.894426001754228
162,85.2836955605118,61.81357221127325,8.650147840302939
163,85.54340565111079,62.252232834230554,8.675791242879189
164,85.32366241444858,62.12911495252883,8.687816635983951
165,0.0,0.0,0.0
166,134.83512990760866,101.97055643212971,13.764594954873525
167,0.0,0.0,0.0
168,3.9534555858077383,2.8567462901791636,0.21754337781963937
169,11.094955508977348,9.286631765934183,1.2459113536118862
170,455.98592276310774,317.47431478085025,47.21640813193605
171,88.192474985389,58.2881978995827,8.676380351066538
172,56.82824539621497,40.85393125868222,4.424243119940325
173,203.03991910164902,149.89998371947286,22.8455195004865
174,17.654451902887693,6.926334518486178,1.6094937036304273
175,5.1819802645445225,2.5218942925956425,0.7273950646414241
176,70.13145454750335,40.41922878453624,6.122215103711418
177,6.81382120665986,5.072125048568963,0.7863573785031456
178,0.0,0.0,0.0
179,78.76221097550949,59.0173550980883,7.568548928528174
180,6.55548489167709,4.446837672655878,0.6733880439903193
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,36.29604365422652,23.65022997918837,3.6766254283975823
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,5.145231676872731,2.1959257083864325,0.7064882423027797
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,16.727008641263453,11.139300608583614,1.455449814402174
191,12.908001957733461,9.12775631797415,1.3877990788093655
192,350.8751853910792,261.57405059977265,35.98813493783495
193,30.575876980804775,16.000534524601647,3.4836164101411993
194,0.0,0.0,0.0
195,26.34527049948181,15.263679603355142,3.06320402062899
